date,inclination_deg,clear_sky_peak_wm2,clear_sky_daily_kwh_m2
2020-03-18,10,886.185,6.24973
2020-03-19,10,889.936,6.29446
2020-03-20,10,893.628,6.33889
2020-03-21,10,897.258,6.383
2020-03-22,10,900.828,6.42676
2020-03-23,10,904.334,6.47017
2020-03-24,10,907.777,6.51322
2020-03-25,10,911.156,6.5559
2020-03-26,10,914.469,6.5982
2020-03-27,10,917.716,6.64008
2020-03-28,10,920.897,6.68154
2020-03-29,10,924.018,6.72258
2020-03-30,10,927.094,6.76317
2020-03-31,10,930.1,6.8033
2020-04-01,10,933.038,6.84298
2020-04-02,10,935.906,6.88219
2020-04-03,10,938.705,6.92092
2020-04-04,10,941.434,6.95916
2020-04-05,10,944.093,6.9969
2020-04-06,10,946.682,7.03412
2020-04-07,10,949.202,7.07083
2020-04-08,10,951.652,7.10701
2020-04-09,10,954.033,7.14268
2020-04-10,10,956.346,7.17783
2020-04-11,10,958.589,7.21244
2020-04-12,10,960.764,7.24651
2020-04-13,10,962.872,7.28002
2020-04-14,10,964.912,7.31299
2020-04-15,10,966.885,7.34539
2020-04-16,10,969.012,7.37937
2020-04-17,10,971.086,7.4128
2020-04-18,10,973.093,7.44566
2020-04-19,10,975.034,7.47793
2020-04-20,10,976.908,7.50962
2020-04-21,10,978.717,7.54072
2020-04-22,10,980.461,7.57122
2020-04-23,10,982.141,7.60112
2020-04-24,10,983.758,7.63042
2020-04-25,10,985.313,7.65915
2020-04-26,10,986.806,7.68728
2020-04-27,10,988.239,7.71481
2020-04-28,10,989.612,7.74172
2020-04-29,10,990.926,7.76803
2020-04-30,10,992.182,7.79372
2020-05-01,10,993.382,7.8188
2020-05-02,10,994.526,7.84328
2020-05-03,10,995.615,7.86717
2020-05-04,10,996.651,7.89045
2020-05-05,10,997.634,7.91313
2020-05-06,10,998.565,7.93519
2020-05-07,10,999.447,7.95665
2020-05-08,10,1000.28,7.9775
2020-05-09,10,1001.064,7.99775
2020-05-10,10,1001.803,8.01743
2020-05-11,10,1002.495,8.03651
2020-05-12,10,1003.143,8.055
2020-05-13,10,1003.748,8.07289
2020-05-14,10,1004.31,8.09019
2020-05-15,10,1004.832,8.10689
2020-05-16,10,1005.147,8.12127
2020-05-17,10,1005.259,8.13334
2020-05-18,10,1005.334,8.14486
2020-05-19,10,1005.374,8.15581
2020-05-20,10,1005.379,8.16617
2020-05-21,10,1005.35,8.17596
2020-05-22,10,1005.289,8.18518
2020-05-23,10,1005.196,8.19383
2020-05-24,10,1005.072,8.2019
2020-05-25,10,1004.918,8.20941
2020-05-26,10,1004.736,8.21639
2020-05-27,10,1004.525,8.22279
2020-05-28,10,1004.287,8.22863
2020-05-29,10,1004.023,8.23392
2020-05-30,10,1003.733,8.23864
2020-05-31,10,1003.418,8.2428
2020-06-01,10,1003.079,8.24641
2020-06-02,10,1002.716,8.24946
2020-06-03,10,1002.331,8.25197
2020-06-04,10,1001.924,8.25395
2020-06-05,10,1001.496,8.25539
2020-06-06,10,1001.047,8.25628
2020-06-07,10,1000.578,8.25664
2020-06-08,10,1000.09,8.25645
2020-06-09,10,999.582,8.25573
2020-06-10,10,999.056,8.25447
2020-06-11,10,998.523,8.25267
2020-06-12,10,997.98,8.25034
2020-06-13,10,997.419,8.24748
2020-06-14,10,996.841,8.24409
2020-06-15,10,996.247,8.24017
2020-06-16,10,996.331,8.24309
2020-06-17,10,996.398,8.24547
2020-06-18,10,996.448,8.24732
2020-06-19,10,996.481,8.24863
2020-06-20,10,996.499,8.24942
2020-06-21,10,996.499,8.24967
2020-06-22,10,996.483,8.24938
2020-06-23,10,996.451,8.24857
2020-06-24,10,996.403,8.24723
2020-06-25,10,996.338,8.24536
2020-06-26,10,996.257,8.24296
2020-06-27,10,996.159,8.24003
2020-06-28,10,996.045,8.23657
2020-06-29,10,995.913,8.23258
2020-06-30,10,995.764,8.22807
2020-07-01,10,995.598,8.22302
2020-07-02,10,995.414,8.21745
2020-07-03,10,995.211,8.21136
2020-07-04,10,994.99,8.20474
2020-07-05,10,994.755,8.19759
2020-07-06,10,994.51,8.18991
2020-07-07,10,994.244,8.1817
2020-07-08,10,993.957,8.17297
2020-07-09,10,993.649,8.1637
2020-07-10,10,993.319,8.15391
2020-07-11,10,992.965,8.14358
2020-07-12,10,992.588,8.13272
2020-07-13,10,992.187,8.12132
2020-07-14,10,991.761,8.10939
2020-07-15,10,991.308,8.09692
2020-07-16,10,990.545,8.08094
2020-07-17,10,989.468,8.06144
2020-07-18,10,988.363,8.04139
2020-07-19,10,987.227,8.0208
2020-07-20,10,986.06,7.99966
2020-07-21,10,984.862,7.97798
2020-07-22,10,983.63,7.95576
2020-07-23,10,982.364,7.93299
2020-07-24,10,981.063,7.90967
2020-07-25,10,979.727,7.8858
2020-07-26,10,978.353,7.86141
2020-07-27,10,976.942,7.83647
2020-07-28,10,975.491,7.81097
2020-07-29,10,974.001,7.78493
2020-07-30,10,972.47,7.75833
2020-07-31,10,970.896,7.73119
2020-08-01,10,969.28,7.70349
2020-08-02,10,967.619,7.67526
2020-08-03,10,965.914,7.64648
2020-08-04,10,964.162,7.61715
2020-08-05,10,962.363,7.58726
2020-08-06,10,960.515,7.55682
2020-08-07,10,958.619,7.52582
2020-08-08,10,956.671,7.49429
2020-08-09,10,954.673,7.46221
2020-08-10,10,952.621,7.42957
2020-08-11,10,950.517,7.39638
2020-08-12,10,948.358,7.36263
2020-08-13,10,946.143,7.32835
2020-08-14,10,943.872,7.29352
2020-08-15,10,941.544,7.25814
2020-08-16,10,939.583,7.22649
2020-08-17,10,938.008,7.19858
2020-08-18,10,936.378,7.17013
2020-08-19,10,934.691,7.14115
2020-08-20,10,932.946,7.11164
2020-08-21,10,931.144,7.08159
2020-08-22,10,929.282,7.05101
2020-08-23,10,927.361,7.01992
2020-08-24,10,925.38,6.98832
2020-08-25,10,923.339,6.95619
2020-08-26,10,921.237,6.92355
2020-08-27,10,919.073,6.89041
2020-08-28,10,916.847,6.85678
2020-08-29,10,914.559,6.82264
2020-08-30,10,912.209,6.78801
2020-08-31,10,909.795,6.7529
2020-09-01,10,907.318,6.71732
2020-09-02,10,904.778,6.68126
2020-09-03,10,902.173,6.64473
2020-09-04,10,899.533,6.60772
2020-09-05,10,896.832,6.57028
2020-09-06,10,894.068,6.53238
2020-09-07,10,891.239,6.49402
2020-09-08,10,888.346,6.45523
2020-09-09,10,885.39,6.41602
2020-09-10,10,882.37,6.37638
2020-09-11,10,879.286,6.33632
2020-09-12,10,876.139,6.29586
2020-09-13,10,872.929,6.25501
2020-09-14,10,869.657,6.21377
2020-09-15,10,866.322,6.17215
2020-09-16,10,862.784,6.12881
2020-09-17,10,859.184,6.08513
2020-09-18,10,855.533,6.04109
2020-09-19,10,851.846,5.99673
2020-09-20,10,848.099,5.95205
2020-09-21,10,844.294,5.90707
2020-09-22,10,840.432,5.86179
2020-09-23,10,836.513,5.81624
2020-09-24,10,832.539,5.77043
2020-09-25,10,828.511,5.72437
2020-09-26,10,824.43,5.67808
2020-09-27,10,820.297,5.63156
2020-09-28,10,816.114,5.58485
2020-09-29,10,811.882,5.53794
2020-09-30,10,807.601,5.49086
2020-10-01,10,803.275,5.44362
2020-10-02,10,798.903,5.39623
2020-10-03,10,794.489,5.34872
2020-10-04,10,790.06,5.30109
2020-10-05,10,785.591,5.25336
2020-10-06,10,781.083,5.20555
2020-10-07,10,776.537,5.15768
2020-10-08,10,771.957,5.10976
2020-10-09,10,767.342,5.0618
2020-10-10,10,762.696,5.01384
2020-10-11,10,758.02,4.96589
2020-10-12,10,753.318,4.91796
2020-10-13,10,748.59,4.87007
2020-10-14,10,743.839,4.82226
2020-10-15,10,739.069,4.77453
2020-10-16,10,734.28,4.72691
2020-10-17,10,729.476,4.67941
2020-10-18,10,724.66,4.63207
2020-10-19,10,719.834,4.5849
2020-10-20,10,715.0,4.53793
2020-10-21,10,710.162,4.49117
2020-10-22,10,705.322,4.44465
2020-10-23,10,700.484,4.39839
2020-10-24,10,695.649,4.35242
2020-10-25,10,690.822,4.30675
2020-10-26,10,686.004,4.26141
2020-10-27,10,681.199,4.21642
2020-10-28,10,676.41,4.17179
2020-10-29,10,671.639,4.12756
2020-10-30,10,666.889,4.08374
2020-10-31,10,662.164,4.04035
2020-11-01,10,657.466,3.99742
2020-11-02,10,652.798,3.95496
2020-11-03,10,648.163,3.91299
2020-11-04,10,643.565,3.87154
2020-11-05,10,639.006,3.83063
2020-11-06,10,634.489,3.79028
2020-11-07,10,630.018,3.75051
2020-11-08,10,625.595,3.71133
2020-11-09,10,621.225,3.67278
2020-11-10,10,616.909,3.63488
2020-11-11,10,612.652,3.59763
2020-11-12,10,608.456,3.56108
2020-11-13,10,604.324,3.52523
2020-11-14,10,600.261,3.49011
2020-11-15,10,596.269,3.45574
2020-11-16,10,592.768,3.42544
2020-11-17,10,589.348,3.39593
2020-11-18,10,586.01,3.36723
2020-11-19,10,582.759,3.33936
2020-11-20,10,579.596,3.31234
2020-11-21,10,576.526,3.28618
2020-11-22,10,573.551,3.26091
2020-11-23,10,570.674,3.23655
2020-11-24,10,567.897,3.21311
2020-11-25,10,565.224,3.1906
2020-11-26,10,562.658,3.16904
2020-11-27,10,560.199,3.14847
2020-11-28,10,557.882,3.12887
2020-11-29,10,555.683,3.11027
2020-11-30,10,553.6,3.09269
2020-12-01,10,551.636,3.07613
2020-12-02,10,549.794,3.06061
2020-12-03,10,548.075,3.04615
2020-12-04,10,546.481,3.03275
2020-12-05,10,545.014,3.02044
2020-12-06,10,543.677,3.0092
2020-12-07,10,542.471,2.99907
2020-12-08,10,541.398,2.99006
2020-12-09,10,540.459,2.98218
2020-12-10,10,539.673,2.97543
2020-12-11,10,539.051,2.96982
2020-12-12,10,538.568,2.96535
2020-12-13,10,538.226,2.96207
2020-12-14,10,538.025,2.95995
2020-12-15,10,537.967,2.95901
2020-12-16,10,537.643,2.95612
2020-12-17,10,537.053,2.95128
2020-12-18,10,536.605,2.94762
2020-12-19,10,536.3,2.94513
2020-12-20,10,536.138,2.94383
2020-12-21,10,536.166,2.94372
2020-12-22,10,536.339,2.94481
2020-12-23,10,536.655,2.94707
2020-12-24,10,537.116,2.95052
2020-12-25,10,537.719,2.95515
2020-12-26,10,538.465,2.96097
2020-12-27,10,539.354,2.96796
2020-12-28,10,540.384,2.97613
2020-12-29,10,541.555,2.98547
2020-12-30,10,542.865,2.99599
2020-12-31,10,544.351,3.00766
2021-01-01,10,545.973,3.02044
2021-01-02,10,547.747,3.03445
2021-01-03,10,549.656,3.04962
2021-01-04,10,551.699,3.06592
2021-01-05,10,553.873,3.08335
2021-01-06,10,556.179,3.10191
2021-01-07,10,558.613,3.12159
2021-01-08,10,561.174,3.14237
2021-01-09,10,563.86,3.16424
2021-01-10,10,566.669,3.18721
2021-01-11,10,569.605,3.21124
2021-01-12,10,572.689,3.23633
2021-01-13,10,575.888,3.26247
2021-01-14,10,579.199,3.28964
2021-01-15,10,582.621,3.31783
2021-01-16,10,585.965,3.34555
2021-01-17,10,589.23,3.37278
2021-01-18,10,592.599,3.40097
2021-01-19,10,596.067,3.43012
2021-01-20,10,599.634,3.46019
2021-01-21,10,603.294,3.4912
2021-01-22,10,607.047,3.52309
2021-01-23,10,610.888,3.55585
2021-01-24,10,614.814,3.58948
2021-01-25,10,618.822,3.62393
2021-01-26,10,622.91,3.65921
2021-01-27,10,627.074,3.69527
2021-01-28,10,631.31,3.73214
2021-01-29,10,635.616,3.76974
2021-01-30,10,639.995,3.80808
2021-01-31,10,644.444,3.84713
2021-02-01,10,648.951,3.88688
2021-02-02,10,653.513,3.92731
2021-02-03,10,658.128,3.96838
2021-02-04,10,662.793,4.01009
2021-02-05,10,667.503,4.0524
2021-02-06,10,672.255,4.09529
2021-02-07,10,677.047,4.13876
2021-02-08,10,681.875,4.18276
2021-02-09,10,686.734,4.22726
2021-02-10,10,691.623,4.27226
2021-02-11,10,696.538,4.31773
2021-02-12,10,701.475,4.36363
2021-02-13,10,706.43,4.40995
2021-02-14,10,711.402,4.45666
2021-02-15,10,717.243,4.5112
2021-02-16,10,723.089,4.5661
2021-02-17,10,728.938,4.62134
2021-02-18,10,734.786,4.67689
2021-02-19,10,740.63,4.73275
2021-02-20,10,746.476,4.78886
2021-02-21,10,752.318,4.8452
2021-02-22,10,758.149,4.90176
2021-02-23,10,763.964,4.95852
2021-02-24,10,769.761,5.01544
2021-02-25,10,775.538,5.0725
2021-02-26,10,781.291,5.12968
2021-02-27,10,787.019,5.18696
2021-02-28,10,792.718,5.2443
2021-03-01,10,798.386,5.3017
2021-03-02,10,804.02,5.35914
2021-03-03,10,809.62,5.41659
2021-03-04,10,815.182,5.47402
2021-03-05,10,820.703,5.53143
2021-03-06,10,826.183,5.58878
2021-03-07,10,831.619,5.64605
2021-03-08,10,837.008,5.70323
2021-03-09,10,842.348,5.76029
2021-03-10,10,847.638,5.81721
2021-03-11,10,852.876,5.87399
2021-03-12,10,858.06,5.93058
2021-03-13,10,863.205,5.98696
2021-03-14,10,868.306,6.04314
2021-03-15,10,873.348,6.09907
2021-03-16,10,877.81,6.14974
2021-03-17,10,881.695,6.19517
2021-03-18,10,885.523,6.24031
2021-03-19,10,889.293,6.28516
2021-03-20,10,893.003,6.3297
2021-03-21,10,896.652,6.37391
2021-03-22,10,900.238,6.41778
2021-03-23,10,903.762,6.46129
2021-03-24,10,907.222,6.50443
2021-03-25,10,910.616,6.54721
2021-03-26,10,913.945,6.58959
2021-03-27,10,917.208,6.63156
2021-03-28,10,920.404,6.67312
2021-03-29,10,923.535,6.71424
2021-03-30,10,926.626,6.75493
2021-03-31,10,929.649,6.79517
2021-04-01,10,932.603,6.83495
2021-04-02,10,935.489,6.8743
2021-04-03,10,938.306,6.91316
2021-04-04,10,941.054,6.95155
2021-04-05,10,943.732,6.98944
2021-04-06,10,946.342,7.02683
2021-04-07,10,948.881,7.06371
2021-04-08,10,951.352,7.10007
2021-04-09,10,953.753,7.13591
2021-04-10,10,956.085,7.17123
2021-04-11,10,958.348,7.20602
2021-04-12,10,960.543,7.24026
2021-04-13,10,962.669,7.27394
2021-04-14,10,964.727,7.30707
2021-04-15,10,966.717,7.33963
2021-04-16,10,968.855,7.37377
2021-04-17,10,970.946,7.40734
2021-04-18,10,972.969,7.44034
2021-04-19,10,974.924,7.47276
2021-04-20,10,976.813,7.50457
2021-04-21,10,978.635,7.5358
2021-04-22,10,980.392,7.56642
2021-04-23,10,982.084,7.59644
2021-04-24,10,983.713,7.62585
2021-04-25,10,985.278,7.65468
2021-04-26,10,986.782,7.68291
2021-04-27,10,988.225,7.71054
2021-04-28,10,989.608,7.73756
2021-04-29,10,990.933,7.76398
2021-04-30,10,992.199,7.7898
2021-05-01,10,993.409,7.815
2021-05-02,10,994.563,7.8396
2021-05-03,10,995.663,7.86363
2021-05-04,10,996.708,7.88705
2021-05-05,10,997.702,7.90987
2021-05-06,10,998.643,7.93208
2021-05-07,10,999.535,7.95369
2021-05-08,10,1000.377,7.97469
2021-05-09,10,1001.17,7.99508
2021-05-10,10,1001.917,8.01489
2021-05-11,10,1002.617,8.03411
2021-05-12,10,1003.273,8.05273
2021-05-13,10,1003.885,8.07075
2021-05-14,10,1004.453,8.08817
2021-05-15,10,1004.981,8.105
2021-05-16,10,1005.301,8.11949
2021-05-17,10,1005.417,8.13166
2021-05-18,10,1005.496,8.14328
2021-05-19,10,1005.539,8.15432
2021-05-20,10,1005.547,8.16478
2021-05-21,10,1005.52,8.17466
2021-05-22,10,1005.461,8.18396
2021-05-23,10,1005.369,8.19268
2021-05-24,10,1005.246,8.20083
2021-05-25,10,1005.093,8.20841
2021-05-26,10,1004.911,8.21546
2021-05-27,10,1004.7,8.22194
2021-05-28,10,1004.462,8.22786
2021-05-29,10,1004.198,8.23323
2021-05-30,10,1003.908,8.23804
2021-05-31,10,1003.593,8.24229
2021-06-01,10,1003.254,8.24599
2021-06-02,10,1002.891,8.24914
2021-06-03,10,1002.506,8.25174
2021-06-04,10,1002.098,8.25382
2021-06-05,10,1001.669,8.25535
2021-06-06,10,1001.219,8.25634
2021-06-07,10,1000.749,8.25678
2021-06-08,10,1000.259,8.25668
2021-06-09,10,999.75,8.25605
2021-06-10,10,999.222,8.25487
2021-06-11,10,998.683,8.25316
2021-06-12,10,998.137,8.2509
2021-06-13,10,997.574,8.24812
2021-06-14,10,996.994,8.2448
2021-06-15,10,996.397,8.24095
2021-06-16,10,996.478,8.24393
2021-06-17,10,996.541,8.24638
2021-06-18,10,996.588,8.2483
2021-06-19,10,996.619,8.24967
2021-06-20,10,996.632,8.25051
2021-06-21,10,996.629,8.25083
2021-06-22,10,996.61,8.25061
2021-06-23,10,996.575,8.24986
2021-06-24,10,996.523,8.24858
2021-06-25,10,996.455,8.24677
2021-06-26,10,996.371,8.24444
2021-06-27,10,996.27,8.24159
2021-06-28,10,996.152,8.2382
2021-06-29,10,996.018,8.23429
2021-06-30,10,995.866,8.22985
2021-07-01,10,995.697,8.22489
2021-07-02,10,995.511,8.2194
2021-07-03,10,995.306,8.21338
2021-07-04,10,995.082,8.20683
2021-07-05,10,994.84,8.19975
2021-07-06,10,994.592,8.19214
2021-07-07,10,994.325,8.184
2021-07-08,10,994.036,8.17533
2021-07-09,10,993.726,8.16613
2021-07-10,10,993.393,8.1564
2021-07-11,10,993.038,8.14613
2021-07-12,10,992.66,8.13534
2021-07-13,10,992.257,8.124
2021-07-14,10,991.829,8.11213
2021-07-15,10,991.376,8.09973
2021-07-16,10,990.612,8.08382
2021-07-17,10,989.535,8.06438
2021-07-18,10,988.43,8.0444
2021-07-19,10,987.295,8.02388
2021-07-20,10,986.129,8.00283
2021-07-21,10,984.931,7.98123
2021-07-22,10,983.701,7.95909
2021-07-23,10,982.437,7.93641
2021-07-24,10,981.139,7.91318
2021-07-25,10,979.805,7.88941
2021-07-26,10,978.434,7.86511
2021-07-27,10,977.026,7.84027
2021-07-28,10,975.58,7.81487
2021-07-29,10,974.093,7.78893
2021-07-30,10,972.566,7.76243
2021-07-31,10,970.997,7.73537
2021-08-01,10,969.385,7.70776
2021-08-02,10,967.729,7.67962
2021-08-03,10,966.028,7.65092
2021-08-04,10,964.281,7.62167
2021-08-05,10,962.486,7.59186
2021-08-06,10,960.644,7.56149
2021-08-07,10,958.752,7.53057
2021-08-08,10,956.811,7.49911
2021-08-09,10,954.818,7.46711
2021-08-10,10,952.773,7.43455
2021-08-11,10,950.675,7.40143
2021-08-12,10,948.523,7.36777
2021-08-13,10,946.316,7.33356
2021-08-14,10,944.054,7.29882
2021-08-15,10,941.734,7.26354
2021-08-16,10,939.781,7.23199
2021-08-17,10,938.211,7.20417
2021-08-18,10,936.591,7.17583
2021-08-19,10,934.914,7.14697
2021-08-20,10,933.181,7.11757
2021-08-21,10,931.389,7.08765
2021-08-22,10,929.54,7.05719
2021-08-23,10,927.632,7.02623
2021-08-24,10,925.663,6.99475
2021-08-25,10,923.635,6.96275
2021-08-26,10,921.545,6.93024
2021-08-27,10,919.394,6.89721
2021-08-28,10,917.181,6.86369
2021-08-29,10,914.905,6.82966
2021-08-30,10,912.566,6.79514
2021-08-31,10,910.164,6.76011
2021-09-01,10,907.699,6.72462
2021-09-02,10,905.169,6.68863
2021-09-03,10,902.576,6.65217
2021-09-04,10,899.939,6.61524
2021-09-05,10,897.248,6.57786
2021-09-06,10,894.494,6.54002
2021-09-07,10,891.676,6.50173
2021-09-08,10,888.795,6.463
2021-09-09,10,885.85,6.42385
2021-09-10,10,882.841,6.38429
2021-09-11,10,879.77,6.3443
2021-09-12,10,876.636,6.30392
2021-09-13,10,873.439,6.26315
2021-09-14,10,870.181,6.222
2021-09-15,10,866.862,6.18048
2021-09-16,10,863.339,6.13724
2021-09-17,10,859.755,6.09367
2021-09-18,10,856.113,6.04975
2021-09-19,10,852.443,6.00551
2021-09-20,10,848.714,5.96094
2021-09-21,10,844.927,5.91608
2021-09-22,10,841.082,5.87093
2021-09-23,10,837.18,5.82549
2021-09-24,10,833.222,5.77977
2021-09-25,10,829.21,5.73381
2021-09-26,10,825.144,5.6876
2021-09-27,10,821.025,5.64116
2021-09-28,10,816.854,5.5945
2021-09-29,10,812.634,5.54765
2021-09-30,10,808.364,5.5006
2021-10-01,10,804.048,5.45339
2021-10-02,10,799.685,5.40602
2021-10-03,10,795.279,5.35851
2021-10-04,10,790.851,5.31088
2021-10-05,10,786.389,5.26315
2021-10-06,10,781.888,5.21534
2021-10-07,10,777.35,5.16746
2021-10-08,10,772.776,5.11953
2021-10-09,10,768.169,5.07158
2021-10-10,10,763.53,5.02361
2021-10-11,10,758.863,4.97566
2021-10-12,10,754.168,4.92774
2021-10-13,10,749.449,4.87987
2021-10-14,10,744.708,4.83207
2021-10-15,10,739.948,4.78436
2021-10-16,10,735.17,4.73677
2021-10-17,10,730.376,4.68931
2021-10-18,10,725.571,4.642
2021-10-19,10,720.755,4.59486
2021-10-20,10,715.931,4.54791
2021-10-21,10,711.102,4.50117
2021-10-22,10,706.27,4.45466
2021-10-23,10,701.438,4.4084
2021-10-24,10,696.609,4.36242
2021-10-25,10,691.786,4.31672
2021-10-26,10,686.97,4.27134
2021-10-27,10,682.166,4.22628
2021-10-28,10,677.375,4.18159
2021-10-29,10,672.601,4.13727
2021-10-30,10,667.848,4.09335
2021-10-31,10,663.117,4.04986
2021-11-01,10,658.412,4.00681
2021-11-02,10,653.737,3.96422
2021-11-03,10,649.094,3.92213
2021-11-04,10,644.487,3.88054
2021-11-05,10,639.918,3.83949
2021-11-06,10,635.392,3.799
2021-11-07,10,630.911,3.75909
2021-11-08,10,626.478,3.71977
2021-11-09,10,622.097,3.68108
2021-11-10,10,617.772,3.64304
2021-11-11,10,613.505,3.60567
2021-11-12,10,609.3,3.56899
2021-11-13,10,605.16,3.53301
2021-11-14,10,601.087,3.49777
2021-11-15,10,597.086,3.46328
2021-11-16,10,593.576,3.43286
2021-11-17,10,590.145,3.40322
2021-11-18,10,586.797,3.37439
2021-11-19,10,583.533,3.34639
2021-11-20,10,580.358,3.31922
2021-11-21,10,577.273,3.29291
2021-11-22,10,574.282,3.26747
2021-11-23,10,571.387,3.24292
2021-11-24,10,568.591,3.21929
2021-11-25,10,565.898,3.19658
2021-11-26,10,563.308,3.17481
2021-11-27,10,560.827,3.15401
2021-11-28,10,558.474,3.13418
2021-11-29,10,556.249,3.11534
2021-11-30,10,554.139,3.09751
2021-12-01,10,552.148,3.0807
2021-12-02,10,550.277,3.06493
2021-12-03,10,548.53,3.05022
2021-12-04,10,546.907,3.03657
2021-12-05,10,545.412,3.02399
2021-12-06,10,544.046,3.0125
2021-12-07,10,542.811,3.00212
2021-12-08,10,541.71,2.99286
2021-12-09,10,540.742,2.98472
2021-12-10,10,539.917,2.97772
2021-12-11,10,539.267,2.97187
2021-12-12,10,538.756,2.96716
2021-12-13,10,538.386,2.96363
2021-12-14,10,538.157,2.96127
2021-12-15,10,538.071,2.96008
2021-12-16,10,537.72,2.95695
2021-12-17,10,537.101,2.95187
2021-12-18,10,536.625,2.94796
2021-12-19,10,536.29,2.9452
2021-12-20,10,536.099,2.94365
2021-12-21,10,536.082,2.94328
2021-12-22,10,536.224,2.94409
2021-12-23,10,536.509,2.94608
2021-12-24,10,536.937,2.94925
2021-12-25,10,537.508,2.95361
2021-12-26,10,538.222,2.95914
2021-12-27,10,539.078,2.96586
2021-12-28,10,540.077,2.97375
2021-12-29,10,541.216,2.98282
2021-12-30,10,542.497,2.99307
2021-12-31,10,543.94,3.00448
2022-01-01,10,545.543,3.01706
2022-01-02,10,547.283,3.03079
2022-01-03,10,549.159,3.04566
2022-01-04,10,551.168,3.06168
2022-01-05,10,553.31,3.07884
2022-01-06,10,555.583,3.09712
2022-01-07,10,557.985,3.11652
2022-01-08,10,560.515,3.13703
2022-01-09,10,563.17,3.15863
2022-01-10,10,565.948,3.18132
2022-01-11,10,568.847,3.20509
2022-01-12,10,571.897,3.22991
2022-01-13,10,575.066,3.25578
2022-01-14,10,578.348,3.28268
2022-01-15,10,581.74,3.31061
2022-01-16,10,585.055,3.33806
2022-01-17,10,588.292,3.36502
2022-01-18,10,591.631,3.39295
2022-01-19,10,595.072,3.42184
2022-01-20,10,598.611,3.45166
2022-01-21,10,602.245,3.48241
2022-01-22,10,605.971,3.51405
2022-01-23,10,609.787,3.54657
2022-01-24,10,613.69,3.57996
2022-01-25,10,617.676,3.6142
2022-01-26,10,621.744,3.64927
2022-01-27,10,625.889,3.68514
2022-01-28,10,630.108,3.72182
2022-01-29,10,634.398,3.75925
2022-01-30,10,638.758,3.79743
2022-01-31,10,643.193,3.83632
